Inactive	8.0246	6.47051
Inactive	11.2274	7.4454
Inactive	2.23496	1.22151
Inactive	7.39545	4.66988
Inactive	2.90983	1.95765
Inactive	0.059651	0.0685382
Inactive	1.01951	1.14186
Inactive	5.63741	4.07942
Inactive	2.1025	1.64883
Inactive	1.2542	0.821297
Inactive	3.56981	3.54111
Inactive	6.6427	4.63973
Inactive	3.04343	2.4396
Inactive	10.0649	6.60489
Inactive	2.50195	4.03005
Inactive	7.24076	12.7435
Inactive	1.86025	1.27783
Inactive	11.0507	7.36513
Inactive	11.8694	7.38595
Inactive	11.9382	7.03525
PRE	10.8363	7.08604
PRE	6.50757	7.63948
PRE	2.32199	6.69824
PRE	4.55061	4.97323
Inactive	3.1945	2.12214
Inactive	0.141484	0.185928
Inactive	0.0524975	0.0462222
Inactive	0.034415	0.045136
Inactive	0.172053	0.248903
Inactive	0.12431	9.30462
Inactive	10.9339	12.4258
Inactive	13.8777	17.4423
Inactive	2.66092	3.5467
NRE	0.170228	0.0650784
Inactive	0.165309	8.45592
Inactive	8.53204	14.218
Inactive	8.7321	14.2352
Inactive	8.42653	14.1678
Inactive	2.07682	11.5248
Inactive	7.48468	11.6088
Inactive	4.31326	8.70327
Inactive	2.97001	2.72896
Inactive	3.30544	2.91765
Inactive	0.329911	0.258317
Inactive	1.38597	1.04889
Inactive	3.14388	3.13085
NRE	0.18162	0.0588467
NRE	12.8138	7.63463
Inactive	0.543075	15.4794
NRE	12.0602	9.41581
NRE	8.87999	8.54375
Inactive	5.62441	10.0232
NRE	12.3775	8.62747
Inactive	3.2051	8.11613
Inactive	9.64377	16.2378
Inactive	14.389	9.87166
Inactive	0.298394	0.910708
Inactive	3.03074	3.54878
NRE	3.2764	3.42985
Inactive	10.5082	15.2342
NRE	7.55106	16.8977
Inactive	3.0454	13.9268
Inactive	1.2921	2.08959
Inactive	4.49889	4.09644
Inactive	5.60177	4.44531
Inactive	4.99308	4.42743
Inactive	9.23515	7.39942
Inactive	9.78145	6.35542
Inactive	3.34829	2.10557
Inactive	3.35288	2.89852
Inactive	7.15136	5.42365
Inactive	0.163012	0.208722
Inactive	1.12032	7.98515
NRE	1.2799	7.19047
Inactive	0.462154	0.365462
PRE	0.280871	8.63243
PRE	13.6415	11.2432
NRE	2.58076	11.0685
Inactive	0.401844	1.41767
Inactive	5.66322	4.89929
Inactive	2.39763	8.73122
Inactive	5.57308	5.15144
Inactive	0.403491	2.66415
Inactive	7.13806	10.1646
Inactive	2.84171	6.64421
Inactive	2.65833	10.6854
Inactive	9.28626	11.3553
Inactive	10.8787	7.02455
Inactive	2.72749	8.23858
Inactive	3.79967	3.22483
Inactive	5.84111	8.79736
Inactive	6.88783	4.46475
Inactive	8.62251	9.13167
Inactive	2.71364	2.16349
Inactive	0.294861	7.63222
Inactive	4.65322	4.82629
Inactive	0.240774	0.232576
Inactive	0.232248	0.217094
Inactive	0.414259	2.00647
Inactive	0.260651	1.36053
Inactive	2.63028	3.42083
Inactive	2.7112	2.59856
Inactive	1.69651	1.56168
Inactive	0.325709	0.392256
Inactive	0.523233	0.289289
Inactive	0.112175	0.0549477
Inactive	0.286569	0.148688
Inactive	1.81417	1.14276
Inactive	0.167063	6.91372
NRE	1.09486	5.46084
NRE	4.85036	7.88788
PRE	4.85036	1.04017
Inactive	4.85036	10.0181
Inactive	4.85036	3.94337
Inactive	4.85036	19.4759
Inactive	4.85036	13.3312
Inactive	4.85036	15.4035
Inactive	4.85036	15.4922
Inactive	4.85036	16.5483
Inactive	4.85036	15.2574
Inactive	4.85036	2.01035
Inactive	4.85036	6.25889
Inactive	4.85036	3.7204
Inactive	4.85036	3.12779
Inactive	4.85036	0.80046
Inactive	4.85036	4.14938
Inactive	4.85036	1.57324
NRE	4.85036	0.581111
Inactive	4.85036	1.50467
Inactive	4.85036	3.40042
Inactive	4.85036	2.19014
Inactive	4.85036	10.5586
NRE	4.85036	21.6301
NRE	4.85036	21.7253
Inactive	4.85036	21.6833
NRE	4.85036	22.367
NRE	4.85036	22.367
NRE	4.85036	24.476
NRE	4.85036	24.8565
NRE	4.85036	23.6014
PRE	4.85036	23.0624
Inactive	4.85036	24.2484
Inactive	4.85036	23.3057
Inactive	4.85036	26.0397
Inactive	4.85036	12.3681
PRE	4.85036	11.1448
Inactive	4.85036	0.774242
NRE	4.85036	1.67986
Inactive	4.85036	2.97652
Inactive	4.85036	0.0140139
Inactive	4.85036	7.55724
Inactive	4.85036	3.87973
Inactive	4.85036	0.834053
Inactive	4.85036	6.08029
Inactive	4.85036	9.38515
Inactive	4.85036	1.65643
Inactive	4.85036	1.3808
Inactive	4.85036	1.28224
Inactive	4.85036	2.82311
Inactive	4.85036	6.17814
Inactive	4.85036	5.30132
Inactive	4.85036	4.86942
Inactive	4.85036	6.25298
Inactive	4.85036	5.64494
Inactive	4.85036	2.80051
Inactive	4.85036	5.47605
NRE	4.85036	8.00093
Inactive	4.85036	4.88145
Inactive	4.85036	8.3151
Inactive	4.85036	2.66243
Inactive	4.85036	13.7036
NRE	4.85036	2.56466
Inactive	4.85036	2.91696
Inactive	4.85036	0.55323
Inactive	4.85036	0.187306
Inactive	4.85036	4.50306
Inactive	4.85036	0.27824
NRE	4.85036	1.05554
Inactive	4.85036	16.562
Inactive	4.85036	2.35394
Inactive	4.85036	1.13567
Inactive	4.85036	1.63461
Inactive	4.85036	0.80196
Inactive	4.85036	0.354281
Inactive	4.85036	0.27434
Inactive	4.85036	2.15165
Inactive	4.85036	0.52612
Inactive	4.85036	4.61431
Inactive	4.85036	2.25521
Inactive	4.85036	2.07736
Inactive	4.85036	1.70604
Inactive	4.85036	3.70345
NRE	4.85036	1.7506
NRE	4.85036	2.61562
Inactive	4.85036	0.316916
Inactive	4.85036	0.012163
PRE	4.85036	3.68286
Inactive	4.85036	1.13629
Inactive	4.85036	1.96046
Inactive	4.85036	13.9531
NRE	4.85036	13.4463
NRE	4.85036	13.1193
Inactive	4.85036	5.2841
Inactive	4.85036	0.0768405
Inactive	4.85036	7.50604
Inactive	4.85036	8.57359
NRE	4.85036	0.383244
NRE	4.85036	6.63142
NRE	4.85036	4.99942
Inactive	4.85036	1.48114
Inactive	4.85036	9.89334
Inactive	4.85036	6.44427
PRE	4.85036	0.149626
Inactive	4.85036	0.119676
Inactive	4.85036	3.76861
Inactive	4.85036	0.126773
PRE	4.85036	7.66102
PRE	4.85036	6.18586
PRE	4.85036	6.0301
Inactive	4.85036	6.24349
Inactive	4.85036	7.50665
Inactive	4.85036	1.26158
Inactive	4.85036	0.195485
Inactive	4.85036	4.92014
NRE	4.85036	0.660136
Inactive	4.85036	4.42869
Inactive	4.85036	0.886994
PRE	4.85036	1.44562
Inactive	4.85036	17.302
NRE	4.85036	0.94793
Inactive	4.85036	7.81071
Inactive	4.85036	4.49308
Inactive	4.85036	10.5068
Inactive	4.85036	3.64245
Inactive	4.85036	0.869696
Inactive	4.85036	4.31675
Inactive	4.85036	4.6153
Inactive	4.85036	5.81391
Inactive	4.85036	7.0933
Inactive	4.85036	0.0786806
Inactive	4.85036	1.89313
Inactive	4.85036	7.07201
Inactive	4.85036	3.34988
Inactive	4.85036	0.071089
PRE	4.85036	12.6823
Inactive	4.85036	10.3764
Inactive	4.85036	9.96574
Inactive	4.85036	12.7415
Inactive	4.85036	2.23401
Inactive	4.85036	0.0689201
Inactive	4.85036	1.041
Inactive	4.85036	0.466239
PRE	4.85036	0.543635
Inactive	4.85036	12.2072
Inactive	4.85036	7.58868
Inactive	4.85036	12.7055
Inactive	4.85036	14.3667
Inactive	4.85036	15.0843
Inactive	4.85036	8.09827
Inactive	4.85036	8.29648
Inactive	4.85036	13.9482
Inactive	4.85036	4.39342
Inactive	4.85036	1.41271
Inactive	4.85036	11.8712
Inactive	4.85036	7.63476
PRE	4.85036	7.40261
Inactive	4.85036	4.23579
Inactive	4.85036	7.13092
NRE	4.85036	0.582668
Inactive	4.85036	5.16397
Inactive	4.85036	4.96767
PRE	4.85036	6.63385
PRE	4.85036	8.89395
Inactive	4.85036	5.21592
NRE	4.85036	4.26714
Inactive	4.85036	3.86754
Inactive	4.85036	2.29751
PRE	4.85036	0.389824
PRE	4.85036	2.12741
Inactive	4.85036	0.86509
Inactive	4.85036	1.63435
Inactive	4.85036	14.7416
Inactive	4.85036	11.6185
Inactive	4.85036	11.6388
Inactive	4.85036	2.08757
PRE	4.85036	10.0132
Inactive	4.85036	1.37293
NRE	4.85036	5.44323
Inactive	4.85036	14.8422
Inactive	4.85036	8.22158
Inactive	4.85036	7.18274
Inactive	4.85036	13.7043
Inactive	4.85036	11.6445
Inactive	4.85036	3.97866
Inactive	4.85036	1.5808
Inactive	4.85036	2.23819
Inactive	4.85036	0.329958
PRE	4.85036	1.65558
Inactive	4.85036	4.88127
Inactive	4.85036	2.11987
Inactive	4.85036	2.6064
Inactive	4.85036	3.15319
NRE	4.85036	18.742
PRE	4.85036	21.9519
Inactive	4.85036	18.5403
Inactive	4.85036	18.067
Inactive	4.85036	12.2056
Inactive	4.85036	12.6444
Inactive	4.85036	9.57292
Inactive	4.85036	0.926961
Inactive	4.85036	7.38303
Inactive	4.85036	6.9711
Inactive	4.85036	0.471345
Inactive	4.85036	5.84469
Inactive	4.85036	0.945978
Inactive	4.85036	1.01541
Inactive	4.85036	1.01541
Inactive	4.85036	6.39799
Inactive	4.85036	8.22988
Inactive	4.85036	9.57273
Inactive	4.85036	6.02785
Inactive	4.85036	0.0799801
Inactive	4.85036	2.7191
Inactive	4.85036	3.04513
Inactive	4.85036	0.122872
Inactive	4.85036	6.28983
Inactive	4.85036	7.55025
Inactive	4.85036	0.562798
Inactive	4.85036	7.9803
Inactive	4.85036	10.0437
Inactive	4.85036	1.29952
Inactive	4.85036	2.61686
Inactive	4.85036	13.035
Inactive	4.85036	2.32417
Inactive	4.85036	1.66424
Inactive	4.85036	3.24728
Inactive	4.85036	3.64265
Inactive	4.85036	2.82245
Inactive	4.85036	10.9083
Inactive	4.85036	2.17398
Inactive	4.85036	5.53732
Inactive	4.85036	0.11922
Inactive	4.85036	0.883692
Inactive	4.85036	5.90485
Inactive	4.85036	6.61624
Inactive	4.85036	13.0088
Inactive	4.85036	2.42988
NRE	4.85036	1.36752
PRE	4.85036	12.5068
Inactive	4.85036	8.85689
Inactive	4.85036	13.6808
Inactive	4.85036	12.5674
Inactive	4.85036	15.6488
Inactive	4.85036	16.3593
Inactive	4.85036	4.29897
Inactive	4.85036	2.98972
NRE	4.85036	2.9822
PRE	4.85036	6.10778
PRE	4.85036	4.36618
Inactive	4.85036	3.67221
Inactive	4.85036	3.51623
Inactive	4.85036	9.34375
NRE	4.85036	0.265027
PRE	4.85036	19.1657
Inactive	4.85036	15.6657
NRE	4.85036	1.70554
NRE	4.85036	4.3968
NRE	4.85036	13.0025
Inactive	4.85036	3.96727
Inactive	4.85036	2.94125
PRE	4.85036	16.6399
Inactive	4.85036	7.58059
Inactive	4.85036	3.7257
Inactive	4.85036	4.05659
Inactive	4.85036	3.08302
NRE	4.85036	22.9575
PRE	4.85036	7.24679
Inactive	4.85036	4.61963
Inactive	4.85036	8.4384
Inactive	4.85036	5.48135
Inactive	4.85036	2.44627
Inactive	4.85036	0.215923
Inactive	4.85036	10.2376
Inactive	4.85036	1.50897
Inactive	4.85036	4.66598
Inactive	4.85036	2.95206
NRE	4.85036	13.1633
Inactive	4.85036	0.794871
Inactive	4.85036	5.90502
Inactive	4.85036	8.9167
Inactive	4.85036	6.08355
Inactive	4.85036	1.88697
Inactive	4.85036	0.216996
PRE	4.85036	3.14192
Inactive	4.85036	5.87967
Inactive	4.85036	4.11369
Inactive	4.85036	4.69621
NRE	4.85036	4.75603
Inactive	4.85036	15.927
Inactive	4.85036	15.3596
Inactive	4.85036	11.3276
NRE	4.85036	1.81533
Inactive	4.85036	5.6932
NRE	4.85036	2.13161
Inactive	4.85036	1.36879
Inactive	4.85036	10.4042
Inactive	4.85036	7.20901
Inactive	4.85036	2.78756
PRE	4.85036	0.204155
NRE	4.85036	0.278478
NRE	4.85036	0.487596
Inactive	4.85036	0.255062
Inactive	4.85036	5.95606
Inactive	4.85036	1.98752
Inactive	4.85036	6.28803
Inactive	4.85036	0.252712
Inactive	4.85036	4.5573
Inactive	4.85036	2.2038
Inactive	4.85036	0.0876007
Inactive	4.85036	5.354
NRE	4.85036	2.90807
Inactive	4.85036	6.27359
Inactive	4.85036	3.73597
Inactive	4.85036	1.78768
Inactive	4.85036	0.343855
NRE	4.85036	2.66569
PRE	4.85036	0.19835
Inactive	4.85036	0.600349
NRE	4.85036	5.5107
Inactive	4.85036	2.09889
PRE	4.85036	20.8868
PRE	4.85036	4.52971
Inactive	4.85036	11.1725
Inactive	4.85036	5.96968
Inactive	4.85036	7.05634
Inactive	4.85036	3.06302
Inactive	4.85036	6.37757
Inactive	4.85036	2.2364
Inactive	4.85036	1.36104
Inactive	4.85036	12.7825
Inactive	4.85036	7.13848
Inactive	4.85036	9.92844
Inactive	4.85036	6.34635
Inactive	4.85036	6.79906
Inactive	4.85036	2.69844
Inactive	4.85036	12.7672
Inactive	4.85036	13.1957
Inactive	4.85036	5.30827
Inactive	4.85036	8.30535
Inactive	4.85036	0.110377
Inactive	4.85036	0.475799
Inactive	4.85036	4.51823
Inactive	4.85036	7.71421
Inactive	4.85036	0.633628
Inactive	4.85036	5.11907
Inactive	4.85036	7.4083
Inactive	4.85036	6.80446
NRE	4.85036	1.57115
Inactive	4.85036	8.00183
PRE	4.85036	5.99605
PRE	4.85036	8.87786
PRE	4.85036	4.10653
Inactive	4.85036	11.848
Inactive	4.85036	1.00825
Inactive	4.85036	3.65999
Inactive	4.85036	1.94539
Inactive	4.85036	0.128824
NRE	4.85036	1.64062
Inactive	4.85036	4.379
Inactive	4.85036	4.31009
Inactive	4.85036	13.8776
Inactive	4.85036	7.1767
Inactive	4.85036	4.49653
Inactive	4.85036	6.78504
Inactive	4.85036	6.46413
Inactive	4.85036	0.468916
Inactive	4.85036	1.65225
Inactive	4.85036	7.48045
NRE	4.85036	10.6919
Inactive	4.85036	5.49695
Inactive	4.85036	10.7732
NRE	4.85036	8.26446
Inactive	4.85036	2.29503
Inactive	4.85036	2.29503
PRE	4.85036	5.48924
Inactive	4.85036	6.97395
Inactive	4.85036	11.1578
Inactive	4.85036	1.64998
Inactive	4.85036	4.90999
Inactive	4.85036	0.446442
Inactive	4.85036	8.0708
NRE	4.85036	3.0862
Inactive	4.85036	0.163915
Inactive	4.85036	2.26155
Inactive	4.85036	1.99942
PRE	4.85036	9.49261
PRE	4.85036	8.24009
PRE	4.85036	4.3903
PRE	4.85036	3.5454
Inactive	4.85036	0.3122
Inactive	4.85036	7.13933
Inactive	4.85036	10.7627
Inactive	4.85036	9.28546
Inactive	4.85036	15.4277
NRE	4.85036	7.45104
NRE	4.85036	9.79994
Inactive	4.85036	1.96204
Inactive	4.85036	3.76588
PRE	4.85036	0.0310466
Inactive	4.85036	2.37611
Inactive	4.85036	1.50615
Inactive	4.85036	6.26693
Inactive	4.85036	0.037137
Inactive	4.85036	7.59242
Inactive	4.85036	6.74113
Inactive	4.85036	6.87952
Inactive	4.85036	2.10585
Inactive	4.85036	5.40984
Inactive	4.85036	4.14139
NRE	4.85036	0.0852777
NRE	4.85036	0.119248
NRE	4.85036	3.89523
NRE	4.85036	0.0281132
Inactive	4.85036	0.0178479
Inactive	4.85036	0.0149625
Inactive	4.85036	0.605426
Inactive	4.85036	0.989961
Inactive	4.85036	1.40294
Inactive	4.85036	2.35648
Inactive	4.85036	4.65693
Inactive	4.85036	3.1855
Inactive	4.85036	0.221096
Inactive	4.85036	0.087345
Inactive	4.85036	1.76411
Inactive	4.85036	3.24351
Inactive	4.85036	9.11601
Inactive	4.85036	8.54195
Inactive	4.85036	9.44503
Inactive	4.85036	7.75863
Inactive	4.85036	7.69856
Inactive	4.85036	5.34819
Inactive	4.85036	0.312612
Inactive	4.85036	9.20954
Inactive	4.85036	0.349018
Inactive	4.85036	0.0867664
PRE	4.85036	10.3335
Inactive	4.85036	9.88052
Inactive	4.85036	15.266
NRE	4.85036	14.2429
NRE	4.85036	14.077
PRE	4.85036	7.33453
Inactive	4.85036	16.2331
Inactive	4.85036	5.02152
Inactive	4.85036	5.7869
Inactive	4.85036	5.59552
Inactive	4.85036	9.07473
Inactive	4.85036	6.98082
Inactive	4.85036	5.90513
Inactive	4.85036	11.0191
Inactive	4.85036	13.6711
Inactive	4.85036	10.8654
Inactive	4.85036	0.187234
Inactive	4.85036	2.28376
Inactive	4.85036	9.86164
Inactive	4.85036	2.68947
Inactive	4.85036	8.43904
Inactive	4.85036	1.2784
Inactive	4.85036	1.62317
Inactive	4.85036	8.85791
Inactive	4.85036	5.93142
Inactive	4.85036	3.08245
Inactive	4.85036	0.3828
Inactive	4.85036	1.56967
Inactive	4.85036	0.0591894
Inactive	4.85036	0.0518692
PRE	4.85036	0.438112
Inactive	4.85036	10.6508
Inactive	4.85036	11.8429
Inactive	4.85036	7.46452
Inactive	4.85036	6.92238
NRE	4.85036	2.7936
Inactive	4.85036	1.94025
Inactive	4.85036	0.930727
Inactive	4.85036	0.822093
Inactive	4.85036	2.73855
Inactive	4.85036	10.8935
Inactive	4.85036	17.0043
Inactive	4.85036	0.938305
PRE	4.85036	0.319139
Inactive	4.85036	5.229
Inactive	4.85036	3.61101
Inactive	4.85036	3.61101
PRE	4.85036	3.73596
Inactive	4.85036	0.592701
Inactive	4.85036	0.134024
Inactive	4.85036	1.4866
Inactive	4.85036	6.7696
Inactive	4.85036	4.79357
Inactive	4.85036	4.30761
Inactive	4.85036	9.41941
Inactive	4.85036	3.0025
Inactive	4.85036	2.54325
Inactive	4.85036	2.82525
Inactive	4.85036	3.08097
Inactive	4.85036	4.93433
Inactive	4.85036	2.1655
Inactive	4.85036	5.75153
Inactive	4.85036	14.3164
NRE	4.85036	0.141502
Inactive	0.64255	1.22325
Inactive	3.37149	3.62408
Inactive	0.0711013	2.47093
Inactive	2.89673	8.86003
NRE	13.7102	23.2054
Inactive	15.0276	26.6646
NRE	13.9809	22.5298
NRE	4.11128	13.7266
Inactive	2.12316	3.16618
Inactive	4.85036	0.193709
Inactive	4.85036	0.577363
Inactive	4.85036	0.0189531
Inactive	4.85036	0.160702
Inactive	4.85036	9.06697
NRE	4.85036	12.8047
NRE	4.85036	12.8847
Inactive	4.85036	8.36375
Inactive	4.85036	9.42049
Inactive	4.85036	8.26241
Inactive	4.85036	0.204599
Inactive	4.85036	7.50583
Inactive	4.85036	8.70599
Inactive	4.85036	12.0496
Inactive	4.85036	12.6082
Inactive	4.85036	21.0323
NRE	4.85036	21.1419
NRE	4.85036	20.0838
Inactive	4.85036	19.2896
Inactive	4.85036	0.00330901
Inactive	4.85036	0.434154
PRE	4.85036	5.87053
NRE	4.85036	2.24903
Inactive	4.85036	14.9446
Inactive	4.85036	8.67157
Inactive	4.85036	19.413
Inactive	4.85036	15.6353
NRE	4.85036	17.309
NRE	4.85036	13.277
NRE	4.85036	13.0439
